Seed,Learned tight sets,Total tight sets,Fraction of tight sets seen
90,45,80,0.5625
90,49,82,0.5975609756097561
90,46,81,0.5679012345679012
90,46,81,0.5679012345679012
90,45,82,0.5487804878048781
90,46,78,0.5897435897435898
90,46,82,0.5609756097560976
90,47,78,0.6025641025641025
90,46,81,0.5679012345679012
90,47,81,0.5802469135802469
90,44,79,0.5569620253164557
90,47,79,0.5949367088607594
90,47,82,0.573170731707317
90,45,82,0.5487804878048781
90,49,81,0.6049382716049383
90,45,80,0.5625
90,47,81,0.5802469135802469
90,45,84,0.5357142857142857
90,45,79,0.569620253164557
90,45,85,0.5294117647058824
90,46,82,0.5609756097560976
90,46,83,0.5542168674698795
90,45,79,0.569620253164557
90,46,81,0.5679012345679012
90,46,81,0.5679012345679012
90,47,82,0.573170731707317
90,48,81,0.5925925925925926
90,47,83,0.5662650602409639
90,47,81,0.5802469135802469
90,46,86,0.5348837209302325
90,46,78,0.5897435897435898
90,45,80,0.5625
90,45,85,0.5294117647058824
90,46,81,0.5679012345679012
90,47,83,0.5662650602409639
90,46,80,0.575
90,46,81,0.5679012345679012
90,45,83,0.5421686746987951
90,45,81,0.5555555555555556
90,45,78,0.5769230769230769
90,49,81,0.6049382716049383
90,47,83,0.5662650602409639
90,46,79,0.5822784810126582
90,45,82,0.5487804878048781
90,47,82,0.573170731707317
90,46,82,0.5609756097560976
90,45,83,0.5421686746987951
90,45,83,0.5421686746987951
90,45,82,0.5487804878048781
90,46,79,0.5822784810126582
90,45,81,0.5555555555555556
0,26,82,0.3170731707317073
0,31,85,0.36470588235294116
0,30,84,0.35714285714285715
0,32,84,0.38095238095238093
0,34,84,0.40476190476190477
0,40,83,0.4819277108433735
0,34,82,0.4146341463414634
0,34,85,0.4
0,32,84,0.38095238095238093
0,35,84,0.4166666666666667
0,33,83,0.39759036144578314
0,36,86,0.4186046511627907
0,31,85,0.36470588235294116
0,35,84,0.4166666666666667
0,34,82,0.4146341463414634
0,33,82,0.4024390243902439
0,35,85,0.4117647058823529
0,37,83,0.4457831325301205
0,34,85,0.4
0,40,85,0.47058823529411764
0,36,84,0.42857142857142855
0,35,83,0.42168674698795183
0,36,82,0.43902439024390244
0,38,85,0.4470588235294118
0,38,83,0.4578313253012048
0,35,84,0.4166666666666667
0,35,83,0.42168674698795183
0,40,85,0.47058823529411764
0,34,88,0.38636363636363635
0,33,82,0.4024390243902439
0,34,86,0.3953488372093023
0,38,83,0.4578313253012048
0,33,83,0.39759036144578314
0,40,83,0.4819277108433735
0,34,80,0.425
0,35,83,0.42168674698795183
0,37,84,0.44047619047619047
0,37,84,0.44047619047619047
0,39,86,0.45348837209302323
0,39,84,0.4642857142857143
0,38,84,0.4523809523809524
0,36,81,0.4444444444444444
0,33,85,0.38823529411764707
0,36,81,0.4444444444444444
0,38,86,0.4418604651162791
0,35,82,0.4268292682926829
0,41,84,0.4880952380952381
0,36,83,0.43373493975903615
0,36,86,0.4186046511627907
0,37,84,0.44047619047619047
0,41,84,0.4880952380952381
0,37,85,0.43529411764705883
0,35,80,0.4375
0,36,80,0.45
0,36,83,0.43373493975903615
0,36,83,0.43373493975903615
0,35,83,0.42168674698795183
0,37,82,0.45121951219512196
0,35,83,0.42168674698795183
0,35,85,0.4117647058823529
0,36,83,0.43373493975903615
0,36,86,0.4186046511627907
0,36,85,0.4235294117647059
0,35,84,0.4166666666666667
0,39,83,0.46987951807228917
0,37,85,0.43529411764705883
0,38,82,0.4634146341463415
0,47,86,0.5465116279069767
0,38,83,0.4578313253012048
0,38,85,0.4470588235294118
0,33,81,0.4074074074074074
0,34,85,0.4
0,33,83,0.39759036144578314
0,39,81,0.48148148148148145
0,38,84,0.4523809523809524
0,34,83,0.40963855421686746
0,37,83,0.4457831325301205
0,39,83,0.46987951807228917
0,39,82,0.47560975609756095
0,38,82,0.4634146341463415
0,44,84,0.5238095238095238
0,38,82,0.4634146341463415
0,36,84,0.42857142857142855
0,36,83,0.43373493975903615
0,39,86,0.45348837209302323
0,36,85,0.4235294117647059
0,40,83,0.4819277108433735
0,37,85,0.43529411764705883
0,35,86,0.4069767441860465
0,38,82,0.4634146341463415
0,41,84,0.4880952380952381
0,40,83,0.4819277108433735
0,37,85,0.43529411764705883
0,38,83,0.4578313253012048
0,42,85,0.49411764705882355
0,40,85,0.47058823529411764
0,39,82,0.47560975609756095
0,36,84,0.42857142857142855
0,39,86,0.45348837209302323
0,38,84,0.4523809523809524
0,36,85,0.4235294117647059
0,40,82,0.4878048780487805
0,40,82,0.4878048780487805
0,38,84,0.4523809523809524
0,36,86,0.4186046511627907
0,32,85,0.3764705882352941
0,38,80,0.475
0,38,84,0.4523809523809524
0,42,86,0.4883720930232558
0,37,81,0.4567901234567901
0,37,86,0.43023255813953487
0,38,85,0.4470588235294118
0,40,83,0.4819277108433735
0,36,83,0.43373493975903615
0,35,87,0.40229885057471265
0,43,84,0.5119047619047619
0,41,85,0.4823529411764706
0,39,83,0.46987951807228917
0,36,82,0.43902439024390244
0,37,81,0.4567901234567901
0,39,85,0.4588235294117647
0,36,85,0.4235294117647059
0,39,87,0.4482758620689655
0,40,83,0.4819277108433735
0,43,83,0.5180722891566265
0,40,81,0.49382716049382713
0,35,84,0.4166666666666667
0,34,85,0.4
0,38,82,0.4634146341463415
0,38,85,0.4470588235294118
0,37,85,0.43529411764705883
0,39,87,0.4482758620689655
0,44,86,0.5116279069767442
0,43,84,0.5119047619047619
0,37,86,0.43023255813953487
0,41,84,0.4880952380952381
0,35,83,0.42168674698795183
0,38,83,0.4578313253012048
0,35,86,0.4069767441860465
0,38,84,0.4523809523809524
0,41,82,0.5
0,47,83,0.5662650602409639
0,39,83,0.46987951807228917
0,49,83,0.5903614457831325
0,42,87,0.4827586206896552
0,38,85,0.4470588235294118
0,43,85,0.5058823529411764
0,40,86,0.46511627906976744
0,35,83,0.42168674698795183
0,40,84,0.47619047619047616
0,40,87,0.45977011494252873
0,40,85,0.47058823529411764
0,40,81,0.49382716049382713
0,34,82,0.4146341463414634
0,43,85,0.5058823529411764
0,38,84,0.4523809523809524
0,37,82,0.45121951219512196
0,39,85,0.4588235294117647
0,39,84,0.4642857142857143
0,38,83,0.4578313253012048
0,46,86,0.5348837209302325
0,38,85,0.4470588235294118
0,44,82,0.5365853658536586
0,38,83,0.4578313253012048
0,40,81,0.49382716049382713
0,42,84,0.5
0,47,82,0.573170731707317
0,36,83,0.43373493975903615
0,39,85,0.4588235294117647
0,41,84,0.4880952380952381
0,44,83,0.5301204819277109
0,37,85,0.43529411764705883
0,40,84,0.47619047619047616
0,37,82,0.45121951219512196
0,39,85,0.4588235294117647
0,44,84,0.5238095238095238
0,42,85,0.49411764705882355
0,36,85,0.4235294117647059
0,40,85,0.47058823529411764
0,41,85,0.4823529411764706
0,39,82,0.47560975609756095
0,44,82,0.5365853658536586
0,37,84,0.44047619047619047
0,40,85,0.47058823529411764
0,34,81,0.41975308641975306
0,40,84,0.47619047619047616
0,41,84,0.4880952380952381
0,36,82,0.43902439024390244
0,38,82,0.4634146341463415
0,32,84,0.38095238095238093
0,37,85,0.43529411764705883
0,43,80,0.5375
0,34,87,0.39080459770114945
0,35,82,0.4268292682926829
0,40,82,0.4878048780487805
0,40,84,0.47619047619047616
0,40,83,0.4819277108433735
0,36,84,0.42857142857142855
0,40,82,0.4878048780487805
0,41,82,0.5
0,38,86,0.4418604651162791
0,40,85,0.47058823529411764
0,42,86,0.4883720930232558
0,37,82,0.45121951219512196
0,35,82,0.4268292682926829
0,40,83,0.4819277108433735
0,38,81,0.4691358024691358
0,46,85,0.5411764705882353
0,40,80,0.5
0,43,86,0.5
0,37,82,0.45121951219512196
0,40,84,0.47619047619047616
0,40,84,0.47619047619047616
0,44,83,0.5301204819277109
0,45,85,0.5294117647058824
0,40,84,0.47619047619047616
0,45,82,0.5487804878048781
0,36,85,0.4235294117647059
0,37,84,0.44047619047619047
0,34,85,0.4
0,39,82,0.47560975609756095
0,38,82,0.4634146341463415
0,36,82,0.43902439024390244
0,38,85,0.4470588235294118
0,39,86,0.45348837209302323
0,40,78,0.5128205128205128
0,37,86,0.43023255813953487
0,33,82,0.4024390243902439
0,38,81,0.4691358024691358
0,47,84,0.5595238095238095
0,41,83,0.4939759036144578
0,36,85,0.4235294117647059
0,43,84,0.5119047619047619
0,40,87,0.45977011494252873
0,37,85,0.43529411764705883
0,45,85,0.5294117647058824
0,35,86,0.4069767441860465
0,40,82,0.4878048780487805
0,40,85,0.47058823529411764
0,35,83,0.42168674698795183
0,41,83,0.4939759036144578
0,37,82,0.45121951219512196
0,41,83,0.4939759036144578
0,37,84,0.44047619047619047
0,44,80,0.55
0,34,83,0.40963855421686746
0,46,85,0.5411764705882353
0,37,84,0.44047619047619047
0,40,86,0.46511627906976744
0,41,82,0.5
0,39,83,0.46987951807228917
0,42,82,0.5121951219512195
0,38,81,0.4691358024691358
0,41,85,0.4823529411764706
0,40,84,0.47619047619047616
0,41,82,0.5
0,41,83,0.4939759036144578
0,38,84,0.4523809523809524
0,41,82,0.5
0,44,81,0.5432098765432098
0,37,84,0.44047619047619047
0,42,81,0.5185185185185185
0,39,84,0.4642857142857143
0,46,84,0.5476190476190477
0,43,82,0.524390243902439
0,35,86,0.4069767441860465
0,37,81,0.4567901234567901
0,39,83,0.46987951807228917
0,37,84,0.44047619047619047
0,39,85,0.4588235294117647
0,37,85,0.43529411764705883
0,38,86,0.4418604651162791
0,39,84,0.4642857142857143
0,45,85,0.5294117647058824
0,39,83,0.46987951807228917
0,42,85,0.49411764705882355
0,46,84,0.5476190476190477
0,42,81,0.5185185185185185
0,39,82,0.47560975609756095
0,38,85,0.4470588235294118
0,38,81,0.4691358024691358
0,37,82,0.45121951219512196
0,46,82,0.5609756097560976
0,43,84,0.5119047619047619
0,34,86,0.3953488372093023
0,36,84,0.42857142857142855
0,47,83,0.5662650602409639
0,43,86,0.5
0,41,84,0.4880952380952381
0,43,86,0.5
0,38,85,0.4470588235294118
0,45,86,0.5232558139534884
0,40,86,0.46511627906976744
0,38,82,0.4634146341463415
0,36,85,0.4235294117647059
0,41,85,0.4823529411764706
0,42,85,0.49411764705882355
0,39,83,0.46987951807228917
0,41,84,0.4880952380952381
0,37,85,0.43529411764705883
0,36,82,0.43902439024390244
0,37,82,0.45121951219512196
0,39,81,0.48148148148148145
0,40,87,0.45977011494252873
0,41,85,0.4823529411764706
0,35,82,0.4268292682926829
0,37,85,0.43529411764705883
0,36,86,0.4186046511627907
0,36,85,0.4235294117647059
0,46,81,0.5679012345679012
0,39,79,0.4936708860759494
0,45,86,0.5232558139534884
0,38,84,0.4523809523809524
0,37,84,0.44047619047619047
0,41,84,0.4880952380952381
0,43,82,0.524390243902439
0,39,85,0.4588235294117647
0,45,85,0.5294117647058824
0,47,84,0.5595238095238095
0,36,86,0.4186046511627907
0,43,85,0.5058823529411764
0,41,81,0.5061728395061729
0,44,82,0.5365853658536586
0,36,83,0.43373493975903615
0,42,83,0.5060240963855421
0,36,82,0.43902439024390244
0,36,85,0.4235294117647059
0,40,82,0.4878048780487805
0,46,84,0.5476190476190477
0,39,86,0.45348837209302323
0,36,84,0.42857142857142855
0,46,84,0.5476190476190477
0,33,83,0.39759036144578314
0,38,87,0.4367816091954023
0,38,82,0.4634146341463415
0,36,87,0.41379310344827586
0,48,84,0.5714285714285714
0,44,84,0.5238095238095238
0,39,82,0.47560975609756095
0,37,82,0.45121951219512196
0,35,87,0.40229885057471265
0,37,85,0.43529411764705883
0,41,81,0.5061728395061729
0,40,85,0.47058823529411764
0,34,84,0.40476190476190477
0,45,85,0.5294117647058824
0,43,84,0.5119047619047619
0,42,82,0.5121951219512195
0,41,81,0.5061728395061729
0,35,83,0.42168674698795183
0,43,85,0.5058823529411764
0,38,84,0.4523809523809524
0,38,85,0.4470588235294118
0,36,81,0.4444444444444444
0,36,81,0.4444444444444444
0,38,83,0.4578313253012048
0,36,82,0.43902439024390244
0,35,82,0.4268292682926829
0,47,85,0.5529411764705883
0,38,85,0.4470588235294118
0,48,83,0.5783132530120482
0,42,84,0.5
0,39,86,0.45348837209302323
0,41,78,0.5256410256410257
0,38,86,0.4418604651162791
0,39,86,0.45348837209302323
0,38,82,0.4634146341463415
0,37,84,0.44047619047619047
0,42,83,0.5060240963855421
0,47,84,0.5595238095238095
0,41,83,0.4939759036144578
0,41,84,0.4880952380952381
0,47,84,0.5595238095238095
0,39,83,0.46987951807228917
0,41,83,0.4939759036144578
0,39,82,0.47560975609756095
0,38,83,0.4578313253012048
0,42,84,0.5
0,37,86,0.43023255813953487
0,41,83,0.4939759036144578
0,39,85,0.4588235294117647
0,42,86,0.4883720930232558
0,38,85,0.4470588235294118
0,42,84,0.5
0,41,85,0.4823529411764706
0,39,84,0.4642857142857143
0,37,85,0.43529411764705883
0,48,84,0.5714285714285714
0,38,81,0.4691358024691358
0,36,85,0.4235294117647059
0,39,88,0.4431818181818182
0,37,83,0.4457831325301205
0,39,84,0.4642857142857143
0,39,84,0.4642857142857143
0,36,84,0.42857142857142855
0,36,83,0.43373493975903615
0,43,84,0.5119047619047619
0,46,85,0.5411764705882353
0,40,84,0.47619047619047616
0,41,85,0.4823529411764706
0,44,88,0.5
0,46,85,0.5411764705882353
0,44,82,0.5365853658536586
0,41,85,0.4823529411764706
0,35,84,0.4166666666666667
0,41,84,0.4880952380952381
0,36,85,0.4235294117647059
0,42,84,0.5
0,44,82,0.5365853658536586
0,43,86,0.5
0,35,86,0.4069767441860465
0,41,83,0.4939759036144578
0,38,82,0.4634146341463415
0,40,84,0.47619047619047616
0,38,87,0.4367816091954023
0,39,83,0.46987951807228917
0,47,84,0.5595238095238095
0,43,86,0.5
0,38,84,0.4523809523809524
0,50,81,0.6172839506172839
0,42,84,0.5
0,41,84,0.4880952380952381
0,40,82,0.4878048780487805
0,41,84,0.4880952380952381
0,40,83,0.4819277108433735
0,37,84,0.44047619047619047
0,37,82,0.45121951219512196
0,37,80,0.4625
0,39,84,0.4642857142857143
0,44,84,0.5238095238095238
0,44,84,0.5238095238095238
0,41,84,0.4880952380952381
0,37,82,0.45121951219512196
0,44,82,0.5365853658536586
0,39,85,0.4588235294117647
0,44,88,0.5
0,44,85,0.5176470588235295
0,44,87,0.5057471264367817
0,44,86,0.5116279069767442
0,38,80,0.475
0,41,83,0.4939759036144578
0,40,85,0.47058823529411764
0,48,84,0.5714285714285714
0,36,83,0.43373493975903615
0,36,84,0.42857142857142855
0,41,82,0.5
0,43,86,0.5
0,43,84,0.5119047619047619
0,35,80,0.4375
0,44,82,0.5365853658536586
0,49,83,0.5903614457831325
0,38,84,0.4523809523809524
0,48,84,0.5714285714285714
0,38,79,0.4810126582278481
0,43,85,0.5058823529411764
0,39,84,0.4642857142857143
0,38,86,0.4418604651162791
0,45,82,0.5487804878048781
0,37,81,0.4567901234567901
0,41,83,0.4939759036144578
0,37,84,0.44047619047619047
0,37,85,0.43529411764705883
0,42,85,0.49411764705882355
0,42,84,0.5
0,45,84,0.5357142857142857
0,39,86,0.45348837209302323
0,40,85,0.47058823529411764
0,39,83,0.46987951807228917
0,37,83,0.4457831325301205
0,44,83,0.5301204819277109
0,38,81,0.4691358024691358
0,45,86,0.5232558139534884
0,38,85,0.4470588235294118
0,45,83,0.5421686746987951
0,41,84,0.4880952380952381
0,44,85,0.5176470588235295
0,37,85,0.43529411764705883
0,41,83,0.4939759036144578
0,45,84,0.5357142857142857
0,41,85,0.4823529411764706
0,44,86,0.5116279069767442
0,44,80,0.55
0,40,80,0.5
0,44,84,0.5238095238095238
0,46,81,0.5679012345679012
0,43,84,0.5119047619047619
0,40,84,0.47619047619047616
0,37,84,0.44047619047619047
0,42,83,0.5060240963855421
0,40,83,0.4819277108433735
0,45,81,0.5555555555555556
0,41,85,0.4823529411764706
0,47,81,0.5802469135802469
0,38,84,0.4523809523809524
0,38,86,0.4418604651162791
0,38,85,0.4470588235294118
0,46,84,0.5476190476190477
0,41,85,0.4823529411764706
0,45,84,0.5357142857142857
0,38,85,0.4470588235294118
6454,31,80,0.3875
6454,28,77,0.36363636363636365
6454,34,83,0.40963855421686746
6454,28,81,0.345679012345679
6454,31,77,0.4025974025974026
6454,32,79,0.4050632911392405
6454,35,80,0.4375
6454,35,79,0.4430379746835443
6454,31,84,0.36904761904761907
6454,37,80,0.4625
6454,35,82,0.4268292682926829
6454,36,79,0.45569620253164556
6454,35,83,0.42168674698795183
6454,32,80,0.4
6454,26,79,0.3291139240506329
6454,36,79,0.45569620253164556
6454,36,82,0.43902439024390244
6454,34,80,0.425
6454,33,79,0.4177215189873418
6454,37,80,0.4625
6454,36,77,0.4675324675324675
6454,36,82,0.43902439024390244
6454,36,80,0.45
6454,34,78,0.4358974358974359
6454,37,77,0.4805194805194805
6454,34,82,0.4146341463414634
6454,35,81,0.43209876543209874
6454,36,79,0.45569620253164556
6454,36,80,0.45
6454,34,82,0.4146341463414634
6454,36,83,0.43373493975903615
6454,39,81,0.48148148148148145
6454,37,78,0.47435897435897434
6454,36,83,0.43373493975903615
6454,37,79,0.46835443037974683
6454,38,80,0.475
6454,38,81,0.4691358024691358
6454,37,84,0.44047619047619047
6454,37,81,0.4567901234567901
6454,35,78,0.44871794871794873
6454,36,79,0.45569620253164556
6454,35,80,0.4375
6454,36,78,0.46153846153846156
6454,34,81,0.41975308641975306
6454,35,79,0.4430379746835443
6454,37,81,0.4567901234567901
6454,35,81,0.43209876543209874
6454,36,83,0.43373493975903615
6454,34,80,0.425
6454,37,78,0.47435897435897434
6454,35,81,0.43209876543209874
6454,37,78,0.47435897435897434
6454,35,79,0.4430379746835443
6454,37,79,0.46835443037974683
6454,35,80,0.4375
6454,38,81,0.4691358024691358
6454,37,80,0.4625
6454,36,80,0.45
6454,34,80,0.425
6454,36,79,0.45569620253164556
6454,38,79,0.4810126582278481
6454,34,82,0.4146341463414634
6454,35,84,0.4166666666666667
6454,37,78,0.47435897435897434
6454,33,80,0.4125
6454,37,79,0.46835443037974683
6454,37,81,0.4567901234567901
6454,38,83,0.4578313253012048
6454,38,82,0.4634146341463415
6454,37,82,0.45121951219512196
6454,37,81,0.4567901234567901
6454,36,82,0.43902439024390244
6454,38,81,0.4691358024691358
6454,34,81,0.41975308641975306
6454,38,81,0.4691358024691358
6454,36,78,0.46153846153846156
6454,35,80,0.4375
6454,34,78,0.4358974358974359
6454,37,83,0.4457831325301205
6454,37,81,0.4567901234567901
6454,37,80,0.4625
6454,36,80,0.45
6454,38,82,0.4634146341463415
6454,38,80,0.475
6454,37,78,0.47435897435897434
6454,37,78,0.47435897435897434
6454,37,80,0.4625
6454,37,80,0.4625
6454,37,82,0.45121951219512196
6454,37,81,0.4567901234567901
6454,35,80,0.4375
6454,35,86,0.4069767441860465
6454,37,78,0.47435897435897434
6454,34,81,0.41975308641975306
6454,35,79,0.4430379746835443
6454,34,81,0.41975308641975306
6454,34,82,0.4146341463414634
6454,37,79,0.46835443037974683
6454,32,81,0.3950617283950617
6454,39,82,0.47560975609756095
6454,37,79,0.46835443037974683
6454,38,77,0.4935064935064935
6454,35,81,0.43209876543209874
6454,38,78,0.48717948717948717
6454,36,82,0.43902439024390244
6454,37,84,0.44047619047619047
6454,37,79,0.46835443037974683
6454,33,79,0.4177215189873418
6454,38,82,0.4634146341463415
6454,39,80,0.4875
6454,37,82,0.45121951219512196
6454,37,78,0.47435897435897434
6454,37,83,0.4457831325301205
6454,37,81,0.4567901234567901
6454,38,81,0.4691358024691358
6454,38,82,0.4634146341463415
6454,39,79,0.4936708860759494
6454,39,83,0.46987951807228917
6454,39,82,0.47560975609756095
6454,37,79,0.46835443037974683
6454,39,80,0.4875
6454,35,78,0.44871794871794873
6454,38,77,0.4935064935064935
6454,38,79,0.4810126582278481
6454,36,81,0.4444444444444444
6454,39,82,0.47560975609756095
6454,36,83,0.43373493975903615
6454,37,83,0.4457831325301205
6454,37,81,0.4567901234567901
6454,38,79,0.4810126582278481
6454,38,79,0.4810126582278481
6454,38,82,0.4634146341463415
6454,34,78,0.4358974358974359
6454,37,80,0.4625
6454,39,80,0.4875
6454,37,80,0.4625
6454,37,80,0.4625
6454,36,80,0.45
6454,37,80,0.4625
6454,38,81,0.4691358024691358
6454,37,78,0.47435897435897434
6454,38,77,0.4935064935064935
6454,38,79,0.4810126582278481
6454,38,80,0.475
6454,37,81,0.4567901234567901
6454,35,78,0.44871794871794873
6454,39,79,0.4936708860759494
6454,39,83,0.46987951807228917
6454,37,82,0.45121951219512196
6454,36,78,0.46153846153846156
6454,36,74,0.4864864864864865
6454,38,80,0.475
6454,37,81,0.4567901234567901
6454,37,83,0.4457831325301205
6454,38,80,0.475
6454,37,78,0.47435897435897434
6454,37,80,0.4625
6454,37,80,0.4625
6454,35,76,0.4605263157894737
6454,39,80,0.4875
6454,37,79,0.46835443037974683
6454,36,80,0.45
6454,37,81,0.4567901234567901
6454,39,81,0.48148148148148145
6454,37,83,0.4457831325301205
6454,38,78,0.48717948717948717
6454,39,82,0.47560975609756095
6454,36,81,0.4444444444444444
6454,37,84,0.44047619047619047
6454,38,82,0.4634146341463415
6454,35,82,0.4268292682926829
6454,38,80,0.475
6454,37,81,0.4567901234567901
6454,38,80,0.475
6454,38,82,0.4634146341463415
6454,36,82,0.43902439024390244
6454,40,77,0.5194805194805194
6454,38,80,0.475
6454,37,83,0.4457831325301205
6454,38,79,0.4810126582278481
6454,37,77,0.4805194805194805
6454,37,79,0.46835443037974683
6454,38,79,0.4810126582278481
6454,37,81,0.4567901234567901
6454,39,79,0.4936708860759494
6454,39,82,0.47560975609756095
6454,39,81,0.48148148148148145
6454,38,80,0.475
6454,36,83,0.43373493975903615
6454,38,80,0.475
6454,37,80,0.4625
6454,37,80,0.4625
6454,39,82,0.47560975609756095
6454,37,82,0.45121951219512196
6454,36,81,0.4444444444444444
6454,38,78,0.48717948717948717
6454,35,78,0.44871794871794873
6454,38,81,0.4691358024691358
6454,37,81,0.4567901234567901
6454,38,80,0.475
6454,40,79,0.5063291139240507
6454,38,81,0.4691358024691358
6454,35,84,0.4166666666666667
6454,38,80,0.475
6454,38,81,0.4691358024691358
6454,39,81,0.48148148148148145
6454,37,79,0.46835443037974683
6454,37,80,0.4625
6454,37,81,0.4567901234567901
6454,38,83,0.4578313253012048
6454,37,80,0.4625
6454,38,78,0.48717948717948717
6454,37,82,0.45121951219512196
6454,37,79,0.46835443037974683
6454,36,83,0.43373493975903615
6454,37,80,0.4625
6454,37,80,0.4625
6454,38,79,0.4810126582278481
6454,33,80,0.4125
6454,39,79,0.4936708860759494
6454,37,79,0.46835443037974683
6454,37,81,0.4567901234567901
6454,37,78,0.47435897435897434
6454,35,78,0.44871794871794873
6454,39,80,0.4875
6454,38,80,0.475
6454,38,81,0.4691358024691358
6454,39,81,0.48148148148148145
6454,37,78,0.47435897435897434
6454,39,81,0.48148148148148145
6454,38,81,0.4691358024691358
6454,37,80,0.4625
6454,38,78,0.48717948717948717
6454,39,78,0.5
6454,38,81,0.4691358024691358
6454,38,83,0.4578313253012048
6454,36,82,0.43902439024390244
6454,36,78,0.46153846153846156
6454,37,80,0.4625
6454,36,79,0.45569620253164556
6454,38,82,0.4634146341463415
6454,41,80,0.5125
6454,38,82,0.4634146341463415
6454,35,78,0.44871794871794873
6454,37,79,0.46835443037974683
6454,34,81,0.41975308641975306
6454,36,82,0.43902439024390244
6454,36,83,0.43373493975903615
6454,37,81,0.4567901234567901
6454,38,81,0.4691358024691358
6454,41,79,0.5189873417721519
6454,37,80,0.4625
6454,37,80,0.4625
6454,39,80,0.4875
6454,36,83,0.43373493975903615
6454,37,82,0.45121951219512196
6454,37,79,0.46835443037974683
6454,37,81,0.4567901234567901
6454,38,78,0.48717948717948717
6454,37,79,0.46835443037974683
6454,38,80,0.475
6454,38,79,0.4810126582278481
6454,38,80,0.475
6454,39,78,0.5
6454,37,79,0.46835443037974683
6454,37,83,0.4457831325301205
6454,37,80,0.4625
6454,36,80,0.45
6454,38,78,0.48717948717948717
6454,36,81,0.4444444444444444
6454,40,79,0.5063291139240507
6454,37,79,0.46835443037974683
6454,37,78,0.47435897435897434
6454,41,82,0.5
6454,38,81,0.4691358024691358
6454,37,79,0.46835443037974683
6454,37,79,0.46835443037974683
6454,36,81,0.4444444444444444
6454,36,81,0.4444444444444444
6454,36,80,0.45
6454,38,79,0.4810126582278481
6454,39,82,0.47560975609756095
6454,39,80,0.4875
6454,37,75,0.49333333333333335
6454,37,80,0.4625
6454,39,82,0.47560975609756095
6454,41,81,0.5061728395061729
6454,40,81,0.49382716049382713
6454,40,81,0.49382716049382713
6454,38,82,0.4634146341463415
6454,37,79,0.46835443037974683
6454,38,79,0.4810126582278481
6454,37,77,0.4805194805194805
6454,37,78,0.47435897435897434
6454,37,82,0.45121951219512196
6454,39,79,0.4936708860759494
6454,37,80,0.4625
6454,39,82,0.47560975609756095
6454,37,81,0.4567901234567901
6454,37,81,0.4567901234567901
6454,37,80,0.4625
6454,37,82,0.45121951219512196
6454,39,80,0.4875
6454,37,81,0.4567901234567901
6454,37,80,0.4625
6454,37,80,0.4625
6454,38,81,0.4691358024691358
6454,38,80,0.475
6454,37,80,0.4625
6454,40,79,0.5063291139240507
6454,39,79,0.4936708860759494
6454,40,78,0.5128205128205128
6454,40,80,0.5
6454,37,77,0.4805194805194805
6454,40,79,0.5063291139240507
6454,41,82,0.5
6454,37,81,0.4567901234567901
6454,38,79,0.4810126582278481
6454,39,81,0.48148148148148145
6454,37,81,0.4567901234567901
6454,38,76,0.5
6454,35,79,0.4430379746835443
6454,38,80,0.475
6454,38,83,0.4578313253012048
6454,39,83,0.46987951807228917
6454,37,80,0.4625
6454,39,81,0.48148148148148145
6454,38,79,0.4810126582278481
6454,39,76,0.5131578947368421
6454,36,78,0.46153846153846156
6454,40,79,0.5063291139240507
6454,38,77,0.4935064935064935
6454,37,79,0.46835443037974683
6454,37,81,0.4567901234567901
6454,38,83,0.4578313253012048
6454,38,82,0.4634146341463415
6454,38,82,0.4634146341463415
6454,38,84,0.4523809523809524
6454,39,82,0.47560975609756095
6454,38,81,0.4691358024691358
6454,37,80,0.4625
6454,37,81,0.4567901234567901
6454,41,80,0.5125
6454,35,78,0.44871794871794873
6454,40,81,0.49382716049382713
6454,38,80,0.475
6454,38,83,0.4578313253012048
6454,37,80,0.4625
6454,35,81,0.43209876543209874
6454,37,79,0.46835443037974683
6454,37,80,0.4625
6454,38,79,0.4810126582278481
6454,39,79,0.4936708860759494
6454,37,83,0.4457831325301205
6454,37,82,0.45121951219512196
6454,40,79,0.5063291139240507
6454,37,80,0.4625
6454,38,82,0.4634146341463415
6454,39,80,0.4875
6454,39,81,0.48148148148148145
6454,38,79,0.4810126582278481
6454,38,76,0.5
6454,35,82,0.4268292682926829
6454,35,80,0.4375
6454,34,82,0.4146341463414634
6454,39,79,0.4936708860759494
6454,40,82,0.4878048780487805
6454,35,81,0.43209876543209874
6454,37,79,0.46835443037974683
6454,38,83,0.4578313253012048
6454,38,83,0.4578313253012048
6454,38,78,0.48717948717948717
6454,39,79,0.4936708860759494
6454,38,82,0.4634146341463415
6454,40,81,0.49382716049382713
6454,37,80,0.4625
6454,37,75,0.49333333333333335
6454,38,80,0.475
6454,37,80,0.4625
6454,37,81,0.4567901234567901
6454,34,81,0.41975308641975306
6454,38,84,0.4523809523809524
6454,37,79,0.46835443037974683
6454,39,78,0.5
6454,39,80,0.4875
6454,39,78,0.5
6454,37,81,0.4567901234567901
6454,40,82,0.4878048780487805
6454,38,82,0.4634146341463415
6454,36,83,0.43373493975903615
6454,40,80,0.5
6454,34,79,0.43037974683544306
6454,41,80,0.5125
6454,38,81,0.4691358024691358
6454,36,82,0.43902439024390244
6454,38,80,0.475
6454,37,82,0.45121951219512196
