Seed,Learned tight sets,Total tight sets,Fraction of tight sets seen
1234,25,45,0.5555555555555556
1234,25,45,0.5555555555555556
1234,24,44,0.5454545454545454
1234,26,44,0.5909090909090909
1234,24,44,0.5454545454545454
1234,26,45,0.5777777777777777
1234,24,46,0.5217391304347826
1234,24,41,0.5853658536585366
1234,25,46,0.5434782608695652
1234,24,46,0.5217391304347826
1234,25,45,0.5555555555555556
1234,25,47,0.5319148936170213
1234,24,44,0.5454545454545454
1234,24,43,0.5581395348837209
1234,24,45,0.5333333333333333
1234,24,43,0.5581395348837209
1234,26,45,0.5777777777777777
1234,24,46,0.5217391304347826
1234,24,47,0.5106382978723404
1234,24,43,0.5581395348837209
1234,25,44,0.5681818181818182
1234,24,42,0.5714285714285714
1234,26,48,0.5416666666666666
1234,25,47,0.5319148936170213
1234,25,45,0.5555555555555556
1234,25,44,0.5681818181818182
1234,24,42,0.5714285714285714
1234,25,46,0.5434782608695652
1234,24,45,0.5333333333333333
1234,25,44,0.5681818181818182
1234,25,44,0.5681818181818182
1234,25,46,0.5434782608695652
1234,25,45,0.5555555555555556
1234,24,47,0.5106382978723404
1234,24,42,0.5714285714285714
1234,24,44,0.5454545454545454
1234,25,46,0.5434782608695652
1234,25,47,0.5319148936170213
1234,26,46,0.5652173913043478
1234,25,48,0.5208333333333334
1234,25,45,0.5555555555555556
1234,25,45,0.5555555555555556
1234,24,44,0.5454545454545454
1234,26,47,0.5531914893617021
1234,24,44,0.5454545454545454
1234,25,44,0.5681818181818182
1234,24,46,0.5217391304347826
1234,25,45,0.5555555555555556
1234,25,46,0.5434782608695652
1234,24,46,0.5217391304347826
1234,26,44,0.5909090909090909
1234,25,44,0.5681818181818182
1234,25,46,0.5434782608695652
1234,24,43,0.5581395348837209
1234,24,45,0.5333333333333333
1234,24,43,0.5581395348837209
1234,26,45,0.5777777777777777
1234,24,43,0.5581395348837209
1234,24,46,0.5217391304347826
1234,24,43,0.5581395348837209
1234,25,47,0.5319148936170213
1234,24,46,0.5217391304347826
1234,24,46,0.5217391304347826
1234,26,45,0.5777777777777777
1234,25,45,0.5555555555555556
1234,24,44,0.5454545454545454
1234,26,45,0.5777777777777777
1234,25,45,0.5555555555555556
1234,24,45,0.5333333333333333
1234,26,45,0.5777777777777777
1234,25,47,0.5319148936170213
1234,24,47,0.5106382978723404
1234,23,42,0.5476190476190477
1234,25,45,0.5555555555555556
1234,24,43,0.5581395348837209
1234,24,46,0.5217391304347826
1234,26,46,0.5652173913043478
1234,27,45,0.6
1234,25,47,0.5319148936170213
1234,24,43,0.5581395348837209
1234,26,44,0.5909090909090909
1234,25,45,0.5555555555555556
1234,26,45,0.5777777777777777
1234,25,45,0.5555555555555556
1234,24,43,0.5581395348837209
1234,24,46,0.5217391304347826
1234,26,44,0.5909090909090909
1234,25,45,0.5555555555555556
1234,25,46,0.5434782608695652
1234,25,44,0.5681818181818182
1234,24,45,0.5333333333333333
1234,24,45,0.5333333333333333
1234,26,46,0.5652173913043478
1234,24,46,0.5217391304347826
1234,25,43,0.5813953488372093
1234,24,46,0.5217391304347826
1234,24,45,0.5333333333333333
1234,26,45,0.5777777777777777
1234,24,43,0.5581395348837209
1234,25,44,0.5681818181818182
1234,24,45,0.5333333333333333
1234,24,45,0.5333333333333333
1234,24,45,0.5333333333333333
1234,24,46,0.5217391304347826
1234,25,45,0.5555555555555556
1234,26,45,0.5777777777777777
1234,24,45,0.5333333333333333
1234,25,47,0.5319148936170213
1234,25,45,0.5555555555555556
1234,25,45,0.5555555555555556
1234,26,47,0.5531914893617021
1234,24,44,0.5454545454545454
1234,26,46,0.5652173913043478
1234,27,46,0.5869565217391305
1234,20,45,0.4444444444444444
1234,24,45,0.5333333333333333
1234,25,47,0.5319148936170213
1234,24,42,0.5714285714285714
1234,26,46,0.5652173913043478
1234,24,45,0.5333333333333333
1234,26,47,0.5531914893617021
1234,26,45,0.5777777777777777
1234,26,46,0.5652173913043478
1234,24,44,0.5454545454545454
1234,25,44,0.5681818181818182
1234,24,45,0.5333333333333333
1234,25,43,0.5813953488372093
1234,26,43,0.6046511627906976
1234,26,45,0.5777777777777777
1234,27,44,0.6136363636363636
1234,24,45,0.5333333333333333
1234,25,45,0.5555555555555556
1234,26,45,0.5777777777777777
1234,27,45,0.6
1234,25,46,0.5434782608695652
1234,25,45,0.5555555555555556
1234,24,45,0.5333333333333333
1234,24,44,0.5454545454545454
1234,25,44,0.5681818181818182
1234,25,47,0.5319148936170213
1234,25,44,0.5681818181818182
1234,25,44,0.5681818181818182
1234,24,45,0.5333333333333333
1234,25,45,0.5555555555555556
1234,24,46,0.5217391304347826
1234,24,44,0.5454545454545454
1234,25,44,0.5681818181818182
1234,27,47,0.574468085106383
1234,24,45,0.5333333333333333
1234,26,46,0.5652173913043478
1234,24,46,0.5217391304347826
1234,24,45,0.5333333333333333
1234,24,46,0.5217391304347826
1234,24,45,0.5333333333333333
1234,27,46,0.5869565217391305
1234,24,45,0.5333333333333333
1234,25,46,0.5434782608695652
1234,24,46,0.5217391304347826
1234,25,43,0.5813953488372093
1234,24,46,0.5217391304347826
1234,24,45,0.5333333333333333
1234,26,47,0.5531914893617021
1234,24,45,0.5333333333333333
1234,25,45,0.5555555555555556
1234,24,45,0.5333333333333333
1234,24,42,0.5714285714285714
1234,26,46,0.5652173913043478
1234,24,47,0.5106382978723404
1234,25,46,0.5434782608695652
1234,27,46,0.5869565217391305
1234,26,43,0.6046511627906976
1234,25,44,0.5681818181818182
1234,26,46,0.5652173913043478
1234,26,47,0.5531914893617021
1234,24,47,0.5106382978723404
1234,25,46,0.5434782608695652
1234,27,45,0.6
1234,25,45,0.5555555555555556
1234,24,45,0.5333333333333333
1234,27,46,0.5869565217391305
1234,26,47,0.5531914893617021
1234,24,46,0.5217391304347826
1234,24,46,0.5217391304347826
1234,25,44,0.5681818181818182
1234,24,45,0.5333333333333333
1234,25,44,0.5681818181818182
1234,24,43,0.5581395348837209
1234,24,48,0.5
1234,25,43,0.5813953488372093
1234,25,45,0.5555555555555556
1234,25,46,0.5434782608695652
1234,26,46,0.5652173913043478
1234,25,46,0.5434782608695652
1234,25,45,0.5555555555555556
1234,24,44,0.5454545454545454
1234,25,47,0.5319148936170213
1234,25,44,0.5681818181818182
1234,25,45,0.5555555555555556
1234,26,45,0.5777777777777777
1234,25,48,0.5208333333333334
1234,25,46,0.5434782608695652
1234,26,45,0.5777777777777777
1234,24,44,0.5454545454545454
1234,24,47,0.5106382978723404
1234,25,47,0.5319148936170213
1234,24,45,0.5333333333333333
1234,24,44,0.5454545454545454
1234,25,47,0.5319148936170213
1234,28,46,0.6086956521739131
1234,24,45,0.5333333333333333
1234,24,46,0.5217391304347826
1234,27,44,0.6136363636363636
1234,26,47,0.5531914893617021
1234,25,47,0.5319148936170213
1234,25,46,0.5434782608695652
1234,26,45,0.5777777777777777
1234,24,46,0.5217391304347826
1234,25,45,0.5555555555555556
1234,25,44,0.5681818181818182
1234,25,44,0.5681818181818182
1234,25,45,0.5555555555555556
1234,25,45,0.5555555555555556
1234,24,45,0.5333333333333333
1234,26,46,0.5652173913043478
1234,26,44,0.5909090909090909
1234,26,46,0.5652173913043478
1234,24,45,0.5333333333333333
1234,25,44,0.5681818181818182
1234,25,47,0.5319148936170213
1234,26,47,0.5531914893617021
1234,26,45,0.5777777777777777
1234,24,44,0.5454545454545454
1234,25,44,0.5681818181818182
1234,24,45,0.5333333333333333
1234,26,44,0.5909090909090909
1234,24,48,0.5
1234,27,44,0.6136363636363636
1234,25,47,0.5319148936170213
1234,25,45,0.5555555555555556
1234,26,46,0.5652173913043478
1234,24,44,0.5454545454545454
1234,26,47,0.5531914893617021
1234,26,44,0.5909090909090909
1234,25,47,0.5319148936170213
1234,26,45,0.5777777777777777
1234,26,45,0.5777777777777777
1234,26,45,0.5777777777777777
1234,25,45,0.5555555555555556
1234,25,45,0.5555555555555556
1234,25,45,0.5555555555555556
1234,28,45,0.6222222222222222
1234,24,43,0.5581395348837209
1234,27,45,0.6
1234,24,45,0.5333333333333333
1234,24,45,0.5333333333333333
1234,26,42,0.6190476190476191
1234,27,47,0.574468085106383
1234,24,48,0.5
1234,25,47,0.5319148936170213
1234,26,48,0.5416666666666666
1234,27,44,0.6136363636363636
1234,26,46,0.5652173913043478
1234,25,47,0.5319148936170213
1234,27,46,0.5869565217391305
1234,26,46,0.5652173913043478
1234,25,46,0.5434782608695652
1234,24,46,0.5217391304347826
1234,26,46,0.5652173913043478
1234,24,46,0.5217391304347826
1234,27,46,0.5869565217391305
1234,24,47,0.5106382978723404
1234,25,44,0.5681818181818182
1234,25,44,0.5681818181818182
1234,24,47,0.5106382978723404
1234,25,43,0.5813953488372093
1234,24,45,0.5333333333333333
1234,26,45,0.5777777777777777
1234,26,45,0.5777777777777777
1234,25,45,0.5555555555555556
1234,26,45,0.5777777777777777
1234,28,44,0.6363636363636364
1234,26,47,0.5531914893617021
1234,24,46,0.5217391304347826
1234,24,45,0.5333333333333333
1234,25,46,0.5434782608695652
1234,24,46,0.5217391304347826
1234,24,45,0.5333333333333333
1234,24,47,0.5106382978723404
1234,26,45,0.5777777777777777
1234,24,44,0.5454545454545454
1234,24,46,0.5217391304347826
1234,24,46,0.5217391304347826
1234,26,44,0.5909090909090909
1234,24,46,0.5217391304347826
1234,25,46,0.5434782608695652
1234,25,44,0.5681818181818182
1234,24,43,0.5581395348837209
1234,27,46,0.5869565217391305
1234,24,46,0.5217391304347826
1234,24,44,0.5454545454545454
1234,24,42,0.5714285714285714
1234,26,46,0.5652173913043478
1234,26,44,0.5909090909090909
1234,25,44,0.5681818181818182
1234,25,44,0.5681818181818182
1234,24,46,0.5217391304347826
1234,25,44,0.5681818181818182
1234,26,46,0.5652173913043478
1234,24,46,0.5217391304347826
1234,24,43,0.5581395348837209
1234,24,45,0.5333333333333333
1234,25,45,0.5555555555555556
1234,26,44,0.5909090909090909
1234,24,45,0.5333333333333333
1234,24,46,0.5217391304347826
1234,24,47,0.5106382978723404
1234,24,45,0.5333333333333333
1234,26,46,0.5652173913043478
1234,26,47,0.5531914893617021
1234,25,47,0.5319148936170213
1234,26,45,0.5777777777777777
1234,26,45,0.5777777777777777
1234,26,44,0.5909090909090909
1234,25,43,0.5813953488372093
1234,26,44,0.5909090909090909
1234,26,46,0.5652173913043478
1234,27,45,0.6
1234,24,46,0.5217391304347826
1234,26,45,0.5777777777777777
1234,24,43,0.5581395348837209
1234,25,45,0.5555555555555556
1234,25,47,0.5319148936170213
1234,24,45,0.5333333333333333
1234,26,45,0.5777777777777777
1234,24,44,0.5454545454545454
1234,28,46,0.6086956521739131
1234,25,46,0.5434782608695652
1234,24,46,0.5217391304347826
1234,26,46,0.5652173913043478
1234,24,44,0.5454545454545454
1234,27,46,0.5869565217391305
1234,26,47,0.5531914893617021
1234,24,45,0.5333333333333333
1234,24,45,0.5333333333333333
1234,26,46,0.5652173913043478
1234,25,45,0.5555555555555556
1234,25,46,0.5434782608695652
1234,25,45,0.5555555555555556
1234,25,46,0.5434782608695652
1234,24,44,0.5454545454545454
1234,24,44,0.5454545454545454
1234,24,42,0.5714285714285714
1234,28,46,0.6086956521739131
1234,26,46,0.5652173913043478
1234,24,45,0.5333333333333333
1234,25,45,0.5555555555555556
1234,25,45,0.5555555555555556
1234,24,47,0.5106382978723404
1234,24,45,0.5333333333333333
1234,26,44,0.5909090909090909
1234,27,48,0.5625
1234,26,47,0.5531914893617021
1234,24,45,0.5333333333333333
1234,24,45,0.5333333333333333
1234,28,45,0.6222222222222222
1234,24,43,0.5581395348837209
1234,24,45,0.5333333333333333
1234,26,46,0.5652173913043478
1234,26,45,0.5777777777777777
1234,24,44,0.5454545454545454
1234,25,47,0.5319148936170213
1234,24,46,0.5217391304347826
1234,27,45,0.6
90,9,34,0.2647058823529412
90,14,35,0.4
90,16,36,0.4444444444444444
90,19,38,0.5
90,17,35,0.4857142857142857
90,18,36,0.5
90,18,37,0.4864864864864865
90,14,36,0.3888888888888889
90,20,37,0.5405405405405406
90,18,36,0.5
90,19,35,0.5428571428571428
90,19,34,0.5588235294117647
90,20,37,0.5405405405405406
90,17,34,0.5
90,17,34,0.5
90,19,35,0.5428571428571428
90,21,39,0.5384615384615384
90,19,37,0.5135135135135135
90,18,36,0.5
90,20,36,0.5555555555555556
90,21,37,0.5675675675675675
90,19,36,0.5277777777777778
90,21,35,0.6
90,20,37,0.5405405405405406
90,21,36,0.5833333333333334
90,20,37,0.5405405405405406
90,17,38,0.4473684210526316
90,21,35,0.6
90,20,34,0.5882352941176471
90,21,37,0.5675675675675675
90,18,36,0.5
90,16,36,0.4444444444444444
90,20,34,0.5882352941176471
90,21,35,0.6
90,20,34,0.5882352941176471
90,21,37,0.5675675675675675
90,18,37,0.4864864864864865
90,16,37,0.43243243243243246
90,15,33,0.45454545454545453
90,19,34,0.5588235294117647
90,21,33,0.6363636363636364
90,21,38,0.5526315789473685
90,18,37,0.4864864864864865
90,20,36,0.5555555555555556
90,20,34,0.5882352941176471
90,18,34,0.5294117647058824
90,21,33,0.6363636363636364
90,21,35,0.6
90,19,34,0.5588235294117647
90,16,33,0.48484848484848486
90,20,36,0.5555555555555556
90,20,38,0.5263157894736842
90,21,35,0.6
90,21,36,0.5833333333333334
90,19,35,0.5428571428571428
90,20,36,0.5555555555555556
90,17,37,0.4594594594594595
90,20,36,0.5555555555555556
90,20,35,0.5714285714285714
90,19,36,0.5277777777777778
90,16,35,0.45714285714285713
90,21,36,0.5833333333333334
90,20,38,0.5263157894736842
90,21,37,0.5675675675675675
90,20,38,0.5263157894736842
90,21,38,0.5526315789473685
90,20,37,0.5405405405405406
90,20,37,0.5405405405405406
90,21,36,0.5833333333333334
90,20,35,0.5714285714285714
90,19,34,0.5588235294117647
90,22,36,0.6111111111111112
90,18,33,0.5454545454545454
90,19,35,0.5428571428571428
90,19,37,0.5135135135135135
90,19,35,0.5428571428571428
90,20,36,0.5555555555555556
90,16,38,0.42105263157894735
90,20,35,0.5714285714285714
90,20,36,0.5555555555555556
90,22,36,0.6111111111111112
90,20,38,0.5263157894736842
90,22,38,0.5789473684210527
90,19,34,0.5588235294117647
90,20,37,0.5405405405405406
90,20,36,0.5555555555555556
90,20,35,0.5714285714285714
90,20,37,0.5405405405405406
90,21,38,0.5526315789473685
90,21,36,0.5833333333333334
90,19,35,0.5428571428571428
90,22,35,0.6285714285714286
90,21,39,0.5384615384615384
90,20,37,0.5405405405405406
90,21,36,0.5833333333333334
90,20,34,0.5882352941176471
90,22,34,0.6470588235294118
90,21,36,0.5833333333333334
90,22,37,0.5945945945945946
90,20,36,0.5555555555555556
90,20,35,0.5714285714285714
90,20,37,0.5405405405405406
90,20,36,0.5555555555555556
90,21,36,0.5833333333333334
90,20,36,0.5555555555555556
90,22,34,0.6470588235294118
90,21,37,0.5675675675675675
90,22,36,0.6111111111111112
90,21,37,0.5675675675675675
90,22,35,0.6285714285714286
90,21,37,0.5675675675675675
90,20,36,0.5555555555555556
90,21,36,0.5833333333333334
90,21,35,0.6
90,22,33,0.6666666666666666
90,20,33,0.6060606060606061
90,21,38,0.5526315789473685
90,20,35,0.5714285714285714
90,22,38,0.5789473684210527
90,21,37,0.5675675675675675
90,21,39,0.5384615384615384
90,20,34,0.5882352941176471
90,21,37,0.5675675675675675
90,20,35,0.5714285714285714
90,20,38,0.5263157894736842
90,20,36,0.5555555555555556
90,20,40,0.5
90,22,37,0.5945945945945946
90,21,38,0.5526315789473685
90,20,37,0.5405405405405406
90,21,34,0.6176470588235294
90,22,38,0.5789473684210527
90,20,37,0.5405405405405406
90,21,38,0.5526315789473685
90,21,37,0.5675675675675675
90,22,37,0.5945945945945946
90,21,34,0.6176470588235294
90,21,35,0.6
90,20,38,0.5263157894736842
90,21,38,0.5526315789473685
90,21,36,0.5833333333333334
90,20,37,0.5405405405405406
90,20,37,0.5405405405405406
90,18,34,0.5294117647058824
90,20,38,0.5263157894736842
90,21,37,0.5675675675675675
90,21,35,0.6
90,22,38,0.5789473684210527
90,21,35,0.6
90,20,36,0.5555555555555556
90,19,35,0.5428571428571428
90,21,37,0.5675675675675675
90,20,38,0.5263157894736842
90,20,36,0.5555555555555556
90,22,36,0.6111111111111112
90,19,33,0.5757575757575758
90,21,37,0.5675675675675675
90,21,33,0.6363636363636364
90,20,36,0.5555555555555556
90,20,34,0.5882352941176471
90,21,38,0.5526315789473685
90,22,36,0.6111111111111112
90,21,35,0.6
90,21,37,0.5675675675675675
90,22,36,0.6111111111111112
90,22,36,0.6111111111111112
90,21,34,0.6176470588235294
90,20,35,0.5714285714285714
90,22,38,0.5789473684210527
90,22,36,0.6111111111111112
90,20,37,0.5405405405405406
90,20,37,0.5405405405405406
90,21,36,0.5833333333333334
90,22,37,0.5945945945945946
90,20,35,0.5714285714285714
90,20,34,0.5882352941176471
90,22,38,0.5789473684210527
90,21,36,0.5833333333333334
90,21,36,0.5833333333333334
90,22,37,0.5945945945945946
90,21,38,0.5526315789473685
90,20,37,0.5405405405405406
90,21,37,0.5675675675675675
90,21,36,0.5833333333333334
90,21,38,0.5526315789473685
90,22,36,0.6111111111111112
90,22,36,0.6111111111111112
90,22,35,0.6285714285714286
90,21,35,0.6
90,22,35,0.6285714285714286
90,21,37,0.5675675675675675
90,22,35,0.6285714285714286
90,21,36,0.5833333333333334
90,21,37,0.5675675675675675
90,21,35,0.6
90,21,36,0.5833333333333334
90,19,36,0.5277777777777778
90,21,35,0.6
90,20,35,0.5714285714285714
90,22,36,0.6111111111111112
90,22,36,0.6111111111111112
90,21,37,0.5675675675675675
90,19,35,0.5428571428571428
90,22,35,0.6285714285714286
90,20,36,0.5555555555555556
90,20,35,0.5714285714285714
90,22,36,0.6111111111111112
90,21,37,0.5675675675675675
90,21,38,0.5526315789473685
90,22,36,0.6111111111111112
90,22,34,0.6470588235294118
90,22,36,0.6111111111111112
90,21,36,0.5833333333333334
90,21,37,0.5675675675675675
90,20,34,0.5882352941176471
90,20,35,0.5714285714285714
90,20,36,0.5555555555555556
90,20,36,0.5555555555555556
90,22,35,0.6285714285714286
90,22,36,0.6111111111111112
90,22,36,0.6111111111111112
90,22,35,0.6285714285714286
90,19,37,0.5135135135135135
90,21,36,0.5833333333333334
90,21,35,0.6
90,21,37,0.5675675675675675
90,22,36,0.6111111111111112
90,22,35,0.6285714285714286
90,20,34,0.5882352941176471
90,22,37,0.5945945945945946
90,21,35,0.6
90,19,37,0.5135135135135135
90,21,37,0.5675675675675675
90,19,36,0.5277777777777778
90,20,37,0.5405405405405406
90,22,37,0.5945945945945946
90,21,38,0.5526315789473685
90,20,35,0.5714285714285714
90,21,36,0.5833333333333334
90,20,36,0.5555555555555556
90,22,34,0.6470588235294118
90,21,34,0.6176470588235294
90,21,37,0.5675675675675675
90,22,39,0.5641025641025641
90,22,37,0.5945945945945946
90,20,34,0.5882352941176471
90,20,35,0.5714285714285714
90,22,36,0.6111111111111112
90,22,38,0.5789473684210527
90,22,34,0.6470588235294118
90,22,37,0.5945945945945946
90,20,38,0.5263157894736842
90,22,36,0.6111111111111112
90,21,34,0.6176470588235294
90,20,36,0.5555555555555556
90,21,37,0.5675675675675675
90,20,35,0.5714285714285714
90,19,37,0.5135135135135135
90,20,38,0.5263157894736842
90,21,36,0.5833333333333334
90,22,35,0.6285714285714286
90,21,35,0.6
90,21,35,0.6
90,20,36,0.5555555555555556
90,20,36,0.5555555555555556
90,22,36,0.6111111111111112
90,21,38,0.5526315789473685
90,20,36,0.5555555555555556
90,21,36,0.5833333333333334
90,20,36,0.5555555555555556
90,22,38,0.5789473684210527
90,21,36,0.5833333333333334
90,20,35,0.5714285714285714
90,21,37,0.5675675675675675
90,20,38,0.5263157894736842
90,20,35,0.5714285714285714
90,20,36,0.5555555555555556
90,21,34,0.6176470588235294
90,22,37,0.5945945945945946
90,22,38,0.5789473684210527
90,21,37,0.5675675675675675
90,20,38,0.5263157894736842
90,22,35,0.6285714285714286
90,21,34,0.6176470588235294
90,20,37,0.5405405405405406
90,19,37,0.5135135135135135
90,20,33,0.6060606060606061
90,20,36,0.5555555555555556
90,21,36,0.5833333333333334
90,21,36,0.5833333333333334
90,20,36,0.5555555555555556
90,21,37,0.5675675675675675
90,21,36,0.5833333333333334
90,21,38,0.5526315789473685
90,19,36,0.5277777777777778
90,18,36,0.5
90,21,38,0.5526315789473685
90,21,36,0.5833333333333334
90,22,38,0.5789473684210527
90,22,36,0.6111111111111112
90,20,33,0.6060606060606061
90,21,36,0.5833333333333334
90,22,35,0.6285714285714286
90,22,34,0.6470588235294118
90,22,36,0.6111111111111112
90,21,37,0.5675675675675675
90,21,38,0.5526315789473685
90,21,38,0.5526315789473685
90,22,37,0.5945945945945946
90,22,37,0.5945945945945946
90,22,36,0.6111111111111112
90,22,36,0.6111111111111112
90,21,32,0.65625
90,22,37,0.5945945945945946
90,22,34,0.6470588235294118
90,21,36,0.5833333333333334
90,21,35,0.6
90,21,39,0.5384615384615384
90,22,35,0.6285714285714286
90,22,34,0.6470588235294118
90,22,37,0.5945945945945946
90,21,35,0.6
90,20,34,0.5882352941176471
90,21,35,0.6
90,23,35,0.6571428571428571
90,18,38,0.47368421052631576
90,21,38,0.5526315789473685
90,22,37,0.5945945945945946
90,20,37,0.5405405405405406
90,21,34,0.6176470588235294
90,20,38,0.5263157894736842
90,21,37,0.5675675675675675
90,22,36,0.6111111111111112
90,22,35,0.6285714285714286
90,22,33,0.6666666666666666
90,22,36,0.6111111111111112
90,21,35,0.6
90,21,37,0.5675675675675675
90,21,35,0.6
90,21,33,0.6363636363636364
90,22,37,0.5945945945945946
90,21,35,0.6
90,21,38,0.5526315789473685
90,22,37,0.5945945945945946
90,21,35,0.6
90,19,35,0.5428571428571428
90,22,34,0.6470588235294118
90,21,38,0.5526315789473685
90,21,34,0.6176470588235294
90,22,36,0.6111111111111112
90,22,37,0.5945945945945946
90,21,37,0.5675675675675675
90,22,35,0.6285714285714286
90,19,36,0.5277777777777778
90,19,37,0.5135135135135135
90,21,38,0.5526315789473685
90,22,36,0.6111111111111112
90,20,37,0.5405405405405406
90,22,39,0.5641025641025641
90,22,38,0.5789473684210527
90,19,35,0.5428571428571428
90,20,37,0.5405405405405406
90,20,36,0.5555555555555556
90,22,36,0.6111111111111112
90,21,36,0.5833333333333334
90,22,36,0.6111111111111112
90,22,38,0.5789473684210527
90,22,35,0.6285714285714286
90,22,35,0.6285714285714286
90,21,37,0.5675675675675675
90,22,35,0.6285714285714286
90,22,38,0.5789473684210527
90,21,37,0.5675675675675675
90,22,36,0.6111111111111112
90,22,39,0.5641025641025641
90,21,36,0.5833333333333334
90,22,35,0.6285714285714286
90,22,36,0.6111111111111112
90,22,36,0.6111111111111112
90,22,37,0.5945945945945946
90,21,39,0.5384615384615384
90,21,33,0.6363636363636364
90,20,37,0.5405405405405406
90,22,35,0.6285714285714286
90,21,37,0.5675675675675675
90,20,37,0.5405405405405406
90,18,32,0.5625
90,21,36,0.5833333333333334
90,19,34,0.5588235294117647
90,22,38,0.5789473684210527
90,22,36,0.6111111111111112
90,22,36,0.6111111111111112
90,22,37,0.5945945945945946
90,22,34,0.6470588235294118
90,19,36,0.5277777777777778
90,21,37,0.5675675675675675
90,22,39,0.5641025641025641
90,18,35,0.5142857142857142
90,22,35,0.6285714285714286
90,22,35,0.6285714285714286
90,20,37,0.5405405405405406
90,21,34,0.6176470588235294
90,22,37,0.5945945945945946
90,21,33,0.6363636363636364
90,22,38,0.5789473684210527
90,21,36,0.5833333333333334
90,22,37,0.5945945945945946
90,20,35,0.5714285714285714
90,22,36,0.6111111111111112
90,21,37,0.5675675675675675
90,21,34,0.6176470588235294
